-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
7.5,80.625,2021,2,5.83
7.5,81.25,2021,2,4.82
7.5,81.875,2021,2,1.48
8.0,80.0,2021,2,1.52
8.0,80.625,2021,2,1.5
8.0,81.25,2021,2,1.46
8.0,81.875,2021,2,0.69
8.5,80.0,2021,2,2.18
8.5,80.625,2021,2,1.53
8.5,81.25,2021,2,1.71
8.5,81.875,2021,2,1.69
9.0,80.0,2021,2,4.33
9.0,80.625,2021,2,3.14
9.0,81.25,2021,2,2.71
9.0,81.875,2021,2,2.92
9.5,80.0,2021,2,7.01
9.5,80.625,2021,2,5.55
9.5,81.25,2021,2,4.19
9.5,81.875,2021,2,4.35
10.0,80.0,2021,2,6.94
10.0,80.625,2021,2,5.91
10.0,81.25,2021,2,5.34
10.0,81.875,2021,2,5.69
6.0,80.0,2021,3,3.27
6.0,80.625,2021,3,6.05
6.0,81.25,2021,3,16.23
6.0,81.875,2021,3,27.24
6.5,80.0,2021,3,3.06
6.5,80.625,2021,3,3.48
6.5,81.25,2021,3,11.75
6.5,81.875,2021,3,21.42
7.0,80.0,2021,3,2.73
7.0,80.625,2021,3,3.85
7.0,81.25,2021,3,9.35
7.0,81.875,2021,3,14.74
7.5,80.0,2021,3,2.92
7.5,80.625,2021,3,4.85
7.5,81.25,2021,3,7.74
7.5,81.875,2021,3,9.56
8.0,80.0,2021,3,4.55
8.0,80.625,2021,3,5.26
8.0,81.25,2021,3,6.85
8.0,81.875,2021,3,8.03
8.5,80.0,2021,3,6.48
8.5,80.625,2021,3,7.27
8.5,81.25,2021,3,9.52
8.5,81.875,2021,3,9.44
9.0,80.0,2021,3,10.7
9.0,80.625,2021,3,10.69
9.0,81.25,2021,3,11.3
9.0,81.875,2021,3,10.33
9.5,80.0,2021,3,15.74
9.5,80.625,2021,3,14.24
9.5,81.25,2021,3,10.46
9.5,81.875,2021,3,8.8
10.0,80.0,2021,3,13.42
10.0,80.625,2021,3,9.98
10.0,81.25,2021,3,7.19
10.0,81.875,2021,3,5.82
6.0,80.0,2021,4,14.2
6.0,80.625,2021,4,16.62
6.0,81.25,2021,4,23.11
6.0,81.875,2021,4,21.75
6.5,80.0,2021,4,18.59
6.5,80.625,2021,4,18.5
6.5,81.25,2021,4,23.54
6.5,81.875,2021,4,19.98
7.0,80.0,2021,4,24.62
7.0,80.625,2021,4,23.57
7.0,81.25,2021,4,22.29
7.0,81.875,2021,4,16.86
7.5,80.0,2021,4,23.24
7.5,80.625,2021,4,23.05
7.5,81.25,2021,4,18.84
7.5,81.875,2021,4,13.98
8.0,80.0,2021,4,15.14
8.0,80.625,2021,4,14.84
8.0,81.25,2021,4,12.91
8.0,81.875,2021,4,11.14
8.5,80.0,2021,4,10.11
8.5,80.625,2021,4,11.24
8.5,81.25,2021,4,11.97
8.5,81.875,2021,4,13.67
9.0,80.0,2021,4,7.22
9.0,80.625,2021,4,9.22
9.0,81.25,2021,4,13.01
9.0,81.875,2021,4,16.13
9.5,80.0,2021,4,6.18
9.5,80.625,2021,4,8.45
9.5,81.25,2021,4,13.1
9.5,81.875,2021,4,15.89
10.0,80.0,2021,4,7.12
10.0,80.625,2021,4,8.72
10.0,81.25,2021,4,10.93
10.0,81.875,2021,4,12.32
6.0,80.0,2021,5,6.27
6.0,80.625,2021,5,6.67
6.0,81.25,2021,5,10.53
6.0,81.875,2021,5,9.61
6.5,80.0,2021,5,6.11
6.5,80.625,2021,5,3.97
6.5,81.25,2021,5,8.21
6.5,81.875,2021,5,8.83
7.0,80.0,2021,5,7.17
7.0,80.625,2021,5,6.63
7.0,81.25,2021,5,9.31
7.0,81.875,2021,5,9.12
7.5,80.0,2021,5,5.66
7.5,80.625,2021,5,9.65
7.5,81.25,2021,5,12.12
7.5,81.875,2021,5,10.53
8.0,80.0,2021,5,3.73
8.0,80.625,2021,5,8.97
8.0,81.25,2021,5,15.7
8.0,81.875,2021,5,15.82
8.5,80.0,2021,5,3.31
8.5,80.625,2021,5,7.48
8.5,81.25,2021,5,16.42
8.5,81.875,2021,5,23.74
9.0,80.0,2021,5,3.23
9.0,80.625,2021,5,7.74
9.0,81.25,2021,5,19.27
9.0,81.875,2021,5,28.4
9.5,80.0,2021,5,3.86
9.5,80.625,2021,5,9.15
9.5,81.25,2021,5,20.23
9.5,81.875,2021,5,26.98
10.0,80.0,2021,5,8.07
10.0,80.625,2021,5,13.23
10.0,81.25,2021,5,19.32
10.0,81.875,2021,5,22.25
6.0,80.0,2021,6,4.6
6.0,80.625,2021,6,3.06
6.0,81.25,2021,6,3.68
6.0,81.875,2021,6,3.76
6.5,80.0,2021,6,7.38
6.5,80.625,2021,6,4.7
6.5,81.25,2021,6,3.45
6.5,81.875,2021,6,3.15
7.0,80.0,2021,6,16.64
7.0,80.625,2021,6,12.28
7.0,81.25,2021,6,4.81
7.0,81.875,2021,6,2.78
7.5,80.0,2021,6,27.52
7.5,80.625,2021,6,19.11
7.5,81.25,2021,6,6.78
7.5,81.875,2021,6,2.88
8.0,80.0,2021,6,18.45
8.0,80.625,2021,6,16.36
8.0,81.25,2021,6,10.11
8.0,81.875,2021,6,4.24
8.5,80.0,2021,6,13.75
8.5,80.625,2021,6,13.66
8.5,81.25,2021,6,7.8
8.5,81.875,2021,6,5.48
9.0,80.0,2021,6,15.17
9.0,80.625,2021,6,17.52
9.0,81.25,2021,6,10.75
9.0,81.875,2021,6,7.53
9.5,80.0,2021,6,17.16
9.5,80.625,2021,6,20.59
9.5,81.25,2021,6,13.81
9.5,81.875,2021,6,9.15
10.0,80.0,2021,6,14.48
10.0,80.625,2021,6,16.29
10.0,81.25,2021,6,12.43
10.0,81.875,2021,6,9.21
6.0,80.0,2021,7,1.07
6.0,80.625,2021,7,1.0
6.0,81.25,2021,7,1.84
6.0,81.875,2021,7,2.11
6.5,80.0,2021,7,1.3
6.5,80.625,2021,7,1.28
6.5,81.25,2021,7,2.02
6.5,81.875,2021,7,2.2
7.0,80.0,2021,7,3.07
7.0,80.625,2021,7,4.26
7.0,81.25,2021,7,3.44
7.0,81.875,2021,7,2.67
7.5,80.0,2021,7,6.91
7.5,80.625,2021,7,10.43
7.5,81.25,2021,7,8.22
7.5,81.875,2021,7,4.81
8.0,80.0,2021,7,8.69
8.0,80.625,2021,7,17.23
8.0,81.25,2021,7,22.71
8.0,81.875,2021,7,13.96
8.5,80.0,2021,7,7.68
8.5,80.625,2021,7,10.6
8.5,81.25,2021,7,10.37
8.5,81.875,2021,7,6.94
9.0,80.0,2021,7,9.27
9.0,80.625,2021,7,8.89
9.0,81.25,2021,7,6.17
9.0,81.875,2021,7,4.12
9.5,80.0,2021,7,9.61
9.5,80.625,2021,7,8.98
9.5,81.25,2021,7,6.22
9.5,81.875,2021,7,5.15
10.0,80.0,2021,7,9.52
10.0,80.625,2021,7,8.47
10.0,81.25,2021,7,6.29
10.0,81.875,2021,7,5.98
6.0,80.0,2021,8,10.31
6.0,80.625,2021,8,6.73
6.0,81.25,2021,8,5.27
6.0,81.875,2021,8,5.6
6.5,80.0,2021,8,11.58
6.5,80.625,2021,8,6.08
6.5,81.25,2021,8,4.78
6.5,81.875,2021,8,6.18
7.0,80.0,2021,8,9.25
7.0,80.625,2021,8,5.82
7.0,81.25,2021,8,4.6
7.0,81.875,2021,8,6.23
7.5,80.0,2021,8,8.46
7.5,80.625,2021,8,5.37
7.5,81.25,2021,8,5.1
7.5,81.875,2021,8,7.13
8.0,80.0,2021,8,5.05
8.0,80.625,2021,8,4.18
8.0,81.25,2021,8,6.89
8.0,81.875,2021,8,8.56
8.5,80.0,2021,8,4.76
8.5,80.625,2021,8,3.51
8.5,81.25,2021,8,5.35
8.5,81.875,2021,8,6.88
9.0,80.0,2021,8,4.13
9.0,80.625,2021,8,3.76
9.0,81.25,2021,8,5.73
9.0,81.875,2021,8,6.2
9.5,80.0,2021,8,5.28
9.5,80.625,2021,8,5.71
9.5,81.25,2021,8,7.83
9.5,81.875,2021,8,7.7
10.0,80.0,2021,8,9.56
10.0,80.625,2021,8,8.75
10.0,81.25,2021,8,8.98
10.0,81.875,2021,8,8.44
6.0,80.0,2021,9,60.95
6.0,80.625,2021,9,28.49
6.0,81.25,2021,9,14.4
6.0,81.875,2021,9,19.21
6.5,80.0,2021,9,61.52
6.5,80.625,2021,9,25.31
6.5,81.25,2021,9,13.6
6.5,81.875,2021,9,20.66
7.0,80.0,2021,9,21.54
7.0,80.625,2021,9,13.95
7.0,81.25,2021,9,15.55
7.0,81.875,2021,9,17.32
7.5,80.0,2021,9,11.08
7.5,80.625,2021,9,15.07
7.5,81.25,2021,9,23.85
7.5,81.875,2021,9,22.21
8.0,80.0,2021,9,14.3
8.0,80.625,2021,9,17.5
8.0,81.25,2021,9,28.17
8.0,81.875,2021,9,34.08
8.5,80.0,2021,9,11.16
8.5,80.625,2021,9,15.46
8.5,81.25,2021,9,24.3
8.5,81.875,2021,9,27.97
9.0,80.0,2021,9,10.23
9.0,80.625,2021,9,13.15
9.0,81.25,2021,9,19.96
9.0,81.875,2021,9,20.68
9.5,80.0,2021,9,9.3
9.5,80.625,2021,9,10.79
9.5,81.25,2021,9,15.42
9.5,81.875,2021,9,15.62
10.0,80.0,2021,9,9.21
10.0,80.625,2021,9,8.77
10.0,81.25,2021,9,10.31
10.0,81.875,2021,9,10.13
6.0,80.0,2021,10,11.8
6.0,80.625,2021,10,14.59
6.0,81.25,2021,10,27.75
6.0,81.875,2021,10,30.04
6.5,80.0,2021,10,11.46
6.5,80.625,2021,10,9.21
6.5,81.25,2021,10,19.5
6.5,81.875,2021,10,19.73
7.0,80.0,2021,10,7.56
7.0,80.625,2021,10,10.02
7.0,81.25,2021,10,15.54
7.0,81.875,2021,10,14.77
7.5,80.0,2021,10,9.6
7.5,80.625,2021,10,16.15
7.5,81.25,2021,10,22.49
7.5,81.875,2021,10,21.91
8.0,80.0,2021,10,14.12
8.0,80.625,2021,10,22.83
8.0,81.25,2021,10,34.34
8.0,81.875,2021,10,32.61
8.5,80.0,2021,10,20.86
8.5,80.625,2021,10,27.06
8.5,81.25,2021,10,30.82
8.5,81.875,2021,10,31.9
9.0,80.0,2021,10,24.55
9.0,80.625,2021,10,28.72
9.0,81.25,2021,10,34.66
9.0,81.875,2021,10,40.23
9.5,80.0,2021,10,22.87
9.5,80.625,2021,10,25.83
9.5,81.25,2021,10,37.94
9.5,81.875,2021,10,46.54
10.0,80.0,2021,10,19.24
10.0,80.625,2021,10,20.72
10.0,81.25,2021,10,30.85
10.0,81.875,2021,10,38.08
6.0,80.0,2021,11,11.75
6.0,80.625,2021,11,17.09
6.0,81.25,2021,11,26.99
6.0,81.875,2021,11,17.1
6.5,80.0,2021,11,7.57
6.5,80.625,2021,11,10.89
6.5,81.25,2021,11,37.19
6.5,81.875,2021,11,30.03
7.0,80.0,2021,11,5.77
7.0,80.625,2021,11,17.12
7.0,81.25,2021,11,55.6
7.0,81.875,2021,11,44.27
7.5,80.0,2021,11,11.36
7.5,80.625,2021,11,30.86
7.5,81.25,2021,11,90.1
7.5,81.875,2021,11,71.53
8.0,80.0,2021,11,24.81
8.0,80.625,2021,11,45.09
8.0,81.25,2021,11,85.76
8.0,81.875,2021,11,92.37
8.5,80.0,2021,11,55.21
8.5,80.625,2021,11,64.81
8.5,81.25,2021,11,64.67
8.5,81.875,2021,11,53.84
9.0,80.0,2021,11,81.95
9.0,80.625,2021,11,86.14
9.0,81.25,2021,11,63.24
9.0,81.875,2021,11,47.32
9.5,80.0,2021,11,92.36
9.5,80.625,2021,11,94.31
9.5,81.25,2021,11,63.53
9.5,81.875,2021,11,46.66
10.0,80.0,2021,11,74.89
10.0,80.625,2021,11,69.28
10.0,81.25,2021,11,53.39
10.0,81.875,2021,11,43.05
6.0,80.0,2021,12,11.76
6.0,80.625,2021,12,17.18
6.0,81.25,2021,12,17.42
6.0,81.875,2021,12,8.92
6.5,80.0,2021,12,14.54
6.5,80.625,2021,12,14.94
6.5,81.25,2021,12,17.52
6.5,81.875,2021,12,9.73
7.0,80.0,2021,12,13.74
7.0,80.625,2021,12,8.84
7.0,81.25,2021,12,13.06
7.0,81.875,2021,12,9.23
7.5,80.0,2021,12,22.77
7.5,80.625,2021,12,6.31
7.5,81.25,2021,12,10.33
7.5,81.875,2021,12,7.79
8.0,80.0,2021,12,24.3
8.0,80.625,2021,12,8.85
8.0,81.25,2021,12,11.79
8.0,81.875,2021,12,7.63
8.5,80.0,2021,12,20.64
8.5,80.625,2021,12,12.85
8.5,81.25,2021,12,10.78
8.5,81.875,2021,12,13.04
9.0,80.0,2021,12,30.12
9.0,80.625,2021,12,26.52
9.0,81.25,2021,12,19.15
9.0,81.875,2021,12,20.23
9.5,80.0,2021,12,40.59
9.5,80.625,2021,12,39.13
9.5,81.25,2021,12,24.64
9.5,81.875,2021,12,19.37
10.0,80.0,2021,12,37.15
10.0,80.625,2021,12,31.65
10.0,81.25,2021,12,22.8
10.0,81.875,2021,12,17.0
6.0,80.0,2021,13,33.59
6.0,80.625,2021,13,21.83
6.0,81.25,2021,13,12.99
6.0,81.875,2021,13,7.28
6.5,80.0,2021,13,37.2
6.5,80.625,2021,13,21.14
6.5,81.25,2021,13,15.49
6.5,81.875,2021,13,8.65
7.0,80.0,2021,13,26.31
7.0,80.625,2021,13,12.79
7.0,81.25,2021,13,17.06
7.0,81.875,2021,13,11.8
7.5,80.0,2021,13,22.71
7.5,80.625,2021,13,12.52
7.5,81.25,2021,13,21.67
7.5,81.875,2021,13,16.32
8.0,80.0,2021,13,21.4
8.0,80.625,2021,13,14.92
8.0,81.25,2021,13,23.39
8.0,81.875,2021,13,17.09
8.5,80.0,2021,13,23.72
8.5,80.625,2021,13,19.17
8.5,81.25,2021,13,18.44
8.5,81.875,2021,13,18.07
9.0,80.0,2021,13,31.48
9.0,80.625,2021,13,24.1
9.0,81.25,2021,13,16.29
9.0,81.875,2021,13,14.42
9.5,80.0,2021,13,30.42
9.5,80.625,2021,13,21.47
9.5,81.25,2021,13,10.63
9.5,81.875,2021,13,7.29
10.0,80.0,2021,13,19.12
10.0,80.625,2021,13,11.96
10.0,81.25,2021,13,6.35
10.0,81.875,2021,13,4.11
6.0,80.0,2021,14,6.89
6.0,80.625,2021,14,7.83
6.0,81.25,2021,14,7.36
6.0,81.875,2021,14,5.23
6.5,80.0,2021,14,9.49
6.5,80.625,2021,14,8.85
6.5,81.25,2021,14,9.39
6.5,81.875,2021,14,7.24
7.0,80.0,2021,14,13.7
7.0,80.625,2021,14,11.1
7.0,81.25,2021,14,11.61
7.0,81.875,2021,14,8.49
7.5,80.0,2021,14,21.6
7.5,80.625,2021,14,16.03
7.5,81.25,2021,14,18.52
7.5,81.875,2021,14,12.65
8.0,80.0,2021,14,25.67
8.0,80.625,2021,14,9.89
8.0,81.25,2021,14,17.33
8.0,81.875,2021,14,19.7
8.5,80.0,2021,14,15.35
8.5,80.625,2021,14,9.19
8.5,81.25,2021,14,9.36
8.5,81.875,2021,14,7.39
9.0,80.0,2021,14,12.0
9.0,80.625,2021,14,7.25
9.0,81.25,2021,14,4.64
9.0,81.875,2021,14,2.49
9.5,80.0,2021,14,11.52
9.5,80.625,2021,14,6.73
9.5,81.25,2021,14,3.28
9.5,81.875,2021,14,1.55
10.0,80.0,2021,14,10.01
10.0,80.625,2021,14,5.47
10.0,81.25,2021,14,3.62
10.0,81.875,2021,14,2.52
6.0,80.0,2021,15,4.25
6.0,80.625,2021,15,4.89
6.0,81.25,2021,15,5.68
6.0,81.875,2021,15,8.89
6.5,80.0,2021,15,5.06
6.5,80.625,2021,15,6.07
6.5,81.25,2021,15,9.71
6.5,81.875,2021,15,15.26
7.0,80.0,2021,15,3.71
7.0,80.625,2021,15,8.38
7.0,81.25,2021,15,16.05
7.0,81.875,2021,15,21.45
7.5,80.0,2021,15,5.11
7.5,80.625,2021,15,14.66
7.5,81.25,2021,15,26.96
7.5,81.875,2021,15,27.09
8.0,80.0,2021,15,9.5
8.0,80.625,2021,15,11.38
8.0,81.25,2021,15,37.12
8.0,81.875,2021,15,54.87
8.5,80.0,2021,15,6.97
8.5,80.625,2021,15,7.46
8.5,81.25,2021,15,22.26
8.5,81.875,2021,15,34.83
9.0,80.0,2021,15,5.77
9.0,80.625,2021,15,4.3
9.0,81.25,2021,15,8.89
9.0,81.875,2021,15,12.51
9.5,80.0,2021,15,7.24
9.5,80.625,2021,15,4.37
9.5,81.25,2021,15,3.9
9.5,81.875,2021,15,3.64
10.0,80.0,2021,15,9.08
10.0,80.625,2021,15,4.55
10.0,81.25,2021,15,2.72
10.0,81.875,2021,15,1.59
6.0,80.0,2021,16,4.29
6.0,80.625,2021,16,5.57
6.0,81.25,2021,16,5.58
6.0,81.875,2021,16,5.92
6.5,80.0,2021,16,5.9
6.5,80.625,2021,16,6.21
6.5,81.25,2021,16,4.43
6.5,81.875,2021,16,4.23
7.0,80.0,2021,16,7.99
7.0,80.625,2021,16,5.39
7.0,81.25,2021,16,3.11
7.0,81.875,2021,16,2.78
7.5,80.0,2021,16,12.33
7.5,80.625,2021,16,1.62
7.5,81.25,2021,16,1.47
7.5,81.875,2021,16,1.47
8.0,80.0,2021,16,22.22
8.0,80.625,2021,16,1.13
8.0,81.25,2021,16,1.17
8.0,81.875,2021,16,0.59
8.5,80.0,2021,16,18.26
8.5,80.625,2021,16,1.05
8.5,81.25,2021,16,1.13
8.5,81.875,2021,16,0.98
9.0,80.0,2021,16,11.67
9.0,80.625,2021,16,1.24
9.0,81.25,2021,16,1.35
9.0,81.875,2021,16,1.48
9.5,80.0,2021,16,5.5
9.5,80.625,2021,16,1.73
9.5,81.25,2021,16,1.53
9.5,81.875,2021,16,1.71
10.0,80.0,2021,16,3.31
10.0,80.625,2021,16,1.73
10.0,81.25,2021,16,1.33
10.0,81.875,2021,16,1.53
6.0,80.0,2021,17,5.35
6.0,80.625,2021,17,3.86
6.0,81.25,2021,17,1.41
6.0,81.875,2021,17,0.56
6.5,80.0,2021,17,6.32
6.5,80.625,2021,17,3.51
6.5,81.25,2021,17,1.73
6.5,81.875,2021,17,1.04
7.0,80.0,2021,17,4.99
7.0,80.625,2021,17,1.83
7.0,81.25,2021,17,2.12
7.0,81.875,2021,17,1.73
7.5,80.0,2021,17,8.4
7.5,80.625,2021,17,1.89
7.5,81.25,2021,17,2.74
7.5,81.875,2021,17,2.41
8.0,80.0,2021,17,7.39
8.0,80.625,2021,17,3.47
8.0,81.25,2021,17,3.74
8.0,81.875,2021,17,3.09
8.5,80.0,2021,17,5.74
8.5,80.625,2021,17,4.75
8.5,81.25,2021,17,3.59
8.5,81.875,2021,17,2.49
9.0,80.0,2021,17,4.57
9.0,80.625,2021,17,4.12
9.0,81.25,2021,17,2.29
9.0,81.875,2021,17,1.47
9.5,80.0,2021,17,2.16
9.5,80.625,2021,17,2.45
9.5,81.25,2021,17,1.12
9.5,81.875,2021,17,0.71
10.0,80.0,2021,17,0.66
10.0,80.625,2021,17,0.77
10.0,81.25,2021,17,0.34
10.0,81.875,2021,17,0.28
6.0,80.0,2021,18,8.19
6.0,80.625,2021,18,6.73
6.0,81.25,2021,18,3.8
6.0,81.875,2021,18,3.63
6.5,80.0,2021,18,6.8
6.5,80.625,2021,18,6.58
6.5,81.25,2021,18,4.6
6.5,81.875,2021,18,5.31
7.0,80.0,2021,18,3.42
7.0,80.625,2021,18,4.55
7.0,81.25,2021,18,4.76
7.0,81.875,2021,18,5.96
7.5,80.0,2021,18,1.08
7.5,80.625,2021,18,2.29
7.5,81.25,2021,18,2.85
7.5,81.875,2021,18,4.05
8.0,80.0,2021,18,0.32
8.0,80.625,2021,18,1.11
8.0,81.25,2021,18,1.72
8.0,81.875,2021,18,1.05
8.5,80.0,2021,18,0.17
8.5,80.625,2021,18,0.5
8.5,81.25,2021,18,0.66
8.5,81.875,2021,18,0.48
9.0,80.0,2021,18,0.09
9.0,80.625,2021,18,0.2
9.0,81.25,2021,18,0.2
9.0,81.875,2021,18,0.17
9.5,80.0,2021,18,0.04
9.5,80.625,2021,18,0.08
9.5,81.25,2021,18,0.05
9.5,81.875,2021,18,0.04
10.0,80.0,2021,18,0.04
10.0,80.625,2021,18,0.03
10.0,81.25,2021,18,0.01
10.0,81.875,2021,18,0.01
6.0,80.0,2021,19,10.74
6.0,80.625,2021,19,4.84
6.0,81.25,2021,19,3.84
6.0,81.875,2021,19,5.7
6.5,80.0,2021,19,11.88
6.5,80.625,2021,19,5.32
6.5,81.25,2021,19,4.02
6.5,81.875,2021,19,6.08
7.0,80.0,2021,19,4.92
7.0,80.625,2021,19,3.29
7.0,81.25,2021,19,4.52
7.0,81.875,2021,19,6.43
7.5,80.0,2021,19,1.65
7.5,80.625,2021,19,2.46
7.5,81.25,2021,19,4.37
7.5,81.875,2021,19,6.32
8.0,80.0,2021,19,1.25
8.0,80.625,2021,19,2.82
8.0,81.25,2021,19,4.88
8.0,81.875,2021,19,3.91
8.5,80.0,2021,19,1.64
8.5,80.625,2021,19,2.42
8.5,81.25,2021,19,3.78
8.5,81.875,2021,19,4.24
9.0,80.0,2021,19,1.39
9.0,80.625,2021,19,2.01
9.0,81.25,2021,19,3.67
9.0,81.875,2021,19,5.7
9.5,80.0,2021,19,0.88
9.5,80.625,2021,19,1.58
9.5,81.25,2021,19,3.63
9.5,81.875,2021,19,7.15
10.0,80.0,2021,19,0.64
10.0,80.625,2021,19,1.06
10.0,81.25,2021,19,2.68
10.0,81.875,2021,19,6.16
6.0,80.0,2021,20,12.79
6.0,80.625,2021,20,3.78
6.0,81.25,2021,20,1.7
6.0,81.875,2021,20,2.72
6.5,80.0,2021,20,16.1
6.5,80.625,2021,20,4.29
6.5,81.25,2021,20,3.89
6.5,81.875,2021,20,9.13
7.0,80.0,2021,20,8.79
7.0,80.625,2021,20,2.05
7.0,81.25,2021,20,7.77
7.0,81.875,2021,20,18.46
7.5,80.0,2021,20,12.11
7.5,80.625,2021,20,1.57
7.5,81.25,2021,20,9.46
7.5,81.875,2021,20,16.8
8.0,80.0,2021,20,17.11
8.0,80.625,2021,20,2.46
8.0,81.25,2021,20,5.3
8.0,81.875,2021,20,4.21
8.5,80.0,2021,20,17.73
8.5,80.625,2021,20,3.04
8.5,81.25,2021,20,4.66
8.5,81.875,2021,20,3.73
9.0,80.0,2021,20,16.99
9.0,80.625,2021,20,3.8
9.0,81.25,2021,20,4.21
9.0,81.875,2021,20,3.51
9.5,80.0,2021,20,8.46
9.5,80.625,2021,20,4.45
9.5,81.25,2021,20,4.1
9.5,81.875,2021,20,3.46
10.0,80.0,2021,20,6.63
10.0,80.625,2021,20,5.7
10.0,81.25,2021,20,4.49
10.0,81.875,2021,20,3.39
6.0,80.0,2021,21,4.52
6.0,80.625,2021,21,3.54
6.0,81.25,2021,21,2.78
6.0,81.875,2021,21,2.36
6.5,80.0,2021,21,4.51
6.5,80.625,2021,21,2.8
6.5,81.25,2021,21,1.87
6.5,81.875,2021,21,1.79
7.0,80.0,2021,21,3.01
7.0,80.625,2021,21,1.66
7.0,81.25,2021,21,0.99
7.0,81.875,2021,21,0.96
7.5,80.0,2021,21,2.22
7.5,80.625,2021,21,0.43
7.5,81.25,2021,21,0.39
7.5,81.875,2021,21,0.43
8.0,80.0,2021,21,1.65
8.0,80.625,2021,21,0.07
8.0,81.25,2021,21,0.18
8.0,81.875,2021,21,0.12
8.5,80.0,2021,21,1.36
8.5,80.625,2021,21,0.06
8.5,81.25,2021,21,0.18
8.5,81.875,2021,21,0.23
9.0,80.0,2021,21,1.06
9.0,80.625,2021,21,0.1
9.0,81.25,2021,21,0.26
9.0,81.875,2021,21,0.41
9.5,80.0,2021,21,0.51
9.5,80.625,2021,21,0.22
9.5,81.25,2021,21,0.34
9.5,81.875,2021,21,0.53
10.0,80.0,2021,21,0.54
10.0,80.625,2021,21,0.36
10.0,81.25,2021,21,0.34
10.0,81.875,2021,21,0.42
6.0,80.0,2021,22,1.27
6.0,80.625,2021,22,0.88
6.0,81.25,2021,22,1.28
6.0,81.875,2021,22,1.69
6.5,80.0,2021,22,1.19
6.5,80.625,2021,22,0.59
6.5,81.25,2021,22,0.71
6.5,81.875,2021,22,0.86
7.0,80.0,2021,22,0.71
7.0,80.625,2021,22,0.41
7.0,81.25,2021,22,0.54
7.0,81.875,2021,22,0.39
7.5,80.0,2021,22,0.1
7.5,80.625,2021,22,0.11
7.5,81.25,2021,22,0.27
7.5,81.875,2021,22,0.22
8.0,80.0,2021,22,0.01
8.0,80.625,2021,22,0.02
8.0,81.25,2021,22,0.04
8.0,81.875,2021,22,0.04
8.5,80.0,2021,22,0.0
8.5,80.625,2021,22,0.01
8.5,81.25,2021,22,0.04
8.5,81.875,2021,22,0.04
9.0,80.0,2021,22,0.01
9.0,80.625,2021,22,0.01
9.0,81.25,2021,22,0.02
9.0,81.875,2021,22,0.04
9.5,80.0,2021,22,0.04
9.5,80.625,2021,22,0.01
9.5,81.25,2021,22,0.01
9.5,81.875,2021,22,0.03
10.0,80.0,2021,22,0.08
10.0,80.625,2021,22,0.02
10.0,81.25,2021,22,0.01
10.0,81.875,2021,22,0.02
6.0,80.0,2021,23,0.59
6.0,80.625,2021,23,0.27
6.0,81.25,2021,23,0.07
6.0,81.875,2021,23,0.03
6.5,80.0,2021,23,0.2
