-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
10.0,80.0,2022,4,0.17
10.0,80.625,2022,4,0.45
10.0,81.25,2022,4,2.06
10.0,81.875,2022,4,5.24
6.0,80.0,2022,5,8.29
6.0,80.625,2022,5,15.43
6.0,81.25,2022,5,15.32
6.0,81.875,2022,5,11.44
6.5,80.0,2022,5,7.08
6.5,80.625,2022,5,17.18
6.5,81.25,2022,5,18.05
6.5,81.875,2022,5,9.93
7.0,80.0,2022,5,3.68
7.0,80.625,2022,5,11.24
7.0,81.25,2022,5,17.24
7.0,81.875,2022,5,9.79
7.5,80.0,2022,5,2.26
7.5,80.625,2022,5,8.56
7.5,81.25,2022,5,15.61
7.5,81.875,2022,5,10.29
8.0,80.0,2022,5,2.49
8.0,80.625,2022,5,8.97
8.0,81.25,2022,5,21.17
8.0,81.875,2022,5,14.84
8.5,80.0,2022,5,2.56
8.5,80.625,2022,5,8.44
8.5,81.25,2022,5,17.09
8.5,81.875,2022,5,15.63
9.0,80.0,2022,5,2.44
9.0,80.625,2022,5,7.44
9.0,81.25,2022,5,12.78
9.0,81.875,2022,5,13.58
9.5,80.0,2022,5,1.97
9.5,80.625,2022,5,5.98
9.5,81.25,2022,5,9.13
9.5,81.875,2022,5,10.42
10.0,80.0,2022,5,1.14
10.0,80.625,2022,5,3.53
10.0,81.25,2022,5,5.91
10.0,81.875,2022,5,7.07
6.0,80.0,2022,6,3.94
6.0,80.625,2022,6,4.33
6.0,81.25,2022,6,2.85
6.0,81.875,2022,6,1.55
6.5,80.0,2022,6,3.56
6.5,80.625,2022,6,4.52
6.5,81.25,2022,6,3.48
6.5,81.875,2022,6,2.14
7.0,80.0,2022,6,3.02
7.0,80.625,2022,6,4.21
7.0,81.25,2022,6,4.05
7.0,81.875,2022,6,3.26
7.5,80.0,2022,6,0.92
7.5,80.625,2022,6,2.35
7.5,81.25,2022,6,3.32
7.5,81.875,2022,6,4.46
8.0,80.0,2022,6,0.66
8.0,80.625,2022,6,2.33
8.0,81.25,2022,6,3.91
8.0,81.875,2022,6,2.09
8.5,80.0,2022,6,1.13
8.5,80.625,2022,6,3.04
8.5,81.25,2022,6,3.65
8.5,81.875,2022,6,1.76
9.0,80.0,2022,6,1.9
9.0,80.625,2022,6,3.83
9.0,81.25,2022,6,3.25
9.0,81.875,2022,6,1.83
9.5,80.0,2022,6,2.2
9.5,80.625,2022,6,3.83
9.5,81.25,2022,6,2.9
9.5,81.875,2022,6,2.28
10.0,80.0,2022,6,1.69
10.0,80.625,2022,6,2.59
10.0,81.25,2022,6,2.31
10.0,81.875,2022,6,2.41
6.0,80.0,2022,7,2.71
6.0,80.625,2022,7,2.41
6.0,81.25,2022,7,2.15
6.0,81.875,2022,7,2.66
6.5,80.0,2022,7,2.99
6.5,80.625,2022,7,2.64
6.5,81.25,2022,7,2.28
6.5,81.875,2022,7,2.28
7.0,80.0,2022,7,2.88
7.0,80.625,2022,7,2.42
7.0,81.25,2022,7,2.66
7.0,81.875,2022,7,2.14
7.5,80.0,2022,7,1.54
7.5,80.625,2022,7,1.77
7.5,81.25,2022,7,2.99
7.5,81.875,2022,7,2.58
8.0,80.0,2022,7,1.64
8.0,80.625,2022,7,3.14
8.0,81.25,2022,7,4.61
8.0,81.875,2022,7,3.12
8.5,80.0,2022,7,3.56
8.5,80.625,2022,7,6.58
8.5,81.25,2022,7,5.36
8.5,81.875,2022,7,3.27
9.0,80.0,2022,7,4.55
9.0,80.625,2022,7,7.53
9.0,81.25,2022,7,4.72
9.0,81.875,2022,7,2.91
9.5,80.0,2022,7,4.17
9.5,80.625,2022,7,6.04
9.5,81.25,2022,7,3.25
9.5,81.875,2022,7,2.06
10.0,80.0,2022,7,2.43
10.0,80.625,2022,7,3.11
10.0,81.25,2022,7,1.8
10.0,81.875,2022,7,1.25
6.0,80.0,2022,8,2.55
6.0,80.625,2022,8,1.94
6.0,81.25,2022,8,3.88
6.0,81.875,2022,8,5.56
6.5,80.0,2022,8,2.41
6.5,80.625,2022,8,1.3
6.5,81.25,2022,8,3.76
6.5,81.875,2022,8,4.94
7.0,80.0,2022,8,1.57
7.0,80.625,2022,8,1.87
7.0,81.25,2022,8,5.0
7.0,81.875,2022,8,5.31
7.5,80.0,2022,8,1.41
7.5,80.625,2022,8,3.83
7.5,81.25,2022,8,7.42
7.5,81.875,2022,8,7.07
8.0,80.0,2022,8,1.54
8.0,80.625,2022,8,5.25
8.0,81.25,2022,8,9.45
8.0,81.875,2022,8,7.75
8.5,80.0,2022,8,0.93
8.5,80.625,2022,8,3.47
8.5,81.25,2022,8,5.68
8.5,81.875,2022,8,5.13
9.0,80.0,2022,8,0.5
9.0,80.625,2022,8,1.76
9.0,81.25,2022,8,3.08
9.0,81.875,2022,8,3.28
9.5,80.0,2022,8,0.38
9.5,80.625,2022,8,0.9
9.5,81.25,2022,8,1.64
9.5,81.875,2022,8,2.22
10.0,80.0,2022,8,0.19
10.0,80.625,2022,8,0.4
10.0,81.25,2022,8,0.86
10.0,81.875,2022,8,1.52
6.0,80.0,2022,9,8.53
6.0,80.625,2022,9,5.35
6.0,81.25,2022,9,4.98
6.0,81.875,2022,9,6.0
6.5,80.0,2022,9,7.85
6.5,80.625,2022,9,4.83
6.5,81.25,2022,9,4.81
6.5,81.875,2022,9,5.32
7.0,80.0,2022,9,3.05
7.0,80.625,2022,9,4.92
7.0,81.25,2022,9,6.3
7.0,81.875,2022,9,5.83
7.5,80.0,2022,9,1.1
7.5,80.625,2022,9,5.51
7.5,81.25,2022,9,7.17
7.5,81.875,2022,9,6.43
8.0,80.0,2022,9,1.2
8.0,80.625,2022,9,2.7
8.0,81.25,2022,9,4.85
8.0,81.875,2022,9,4.39
8.5,80.0,2022,9,1.05
8.5,80.625,2022,9,2.1
8.5,81.25,2022,9,2.88
8.5,81.875,2022,9,2.48
9.0,80.0,2022,9,0.41
9.0,80.625,2022,9,1.03
9.0,81.25,2022,9,1.66
9.0,81.875,2022,9,1.54
9.5,80.0,2022,9,0.27
9.5,80.625,2022,9,0.6
9.5,81.25,2022,9,0.96
9.5,81.875,2022,9,1.04
10.0,80.0,2022,9,0.49
10.0,80.625,2022,9,0.76
10.0,81.25,2022,9,0.71
10.0,81.875,2022,9,0.72
6.0,80.0,2022,10,5.69
6.0,80.625,2022,10,3.97
6.0,81.25,2022,10,6.18
6.0,81.875,2022,10,8.25
6.5,80.0,2022,10,4.06
6.5,80.625,2022,10,3.59
6.5,81.25,2022,10,7.86
6.5,81.875,2022,10,8.17
7.0,80.0,2022,10,1.6
7.0,80.625,2022,10,4.63
7.0,81.25,2022,10,10.55
7.0,81.875,2022,10,8.32
7.5,80.0,2022,10,1.08
7.5,80.625,2022,10,7.28
7.5,81.25,2022,10,13.4
7.5,81.875,2022,10,9.59
8.0,80.0,2022,10,1.87
8.0,80.625,2022,10,8.86
8.0,81.25,2022,10,22.2
8.0,81.875,2022,10,20.98
8.5,80.0,2022,10,2.26
8.5,80.625,2022,10,9.0
8.5,81.25,2022,10,20.14
8.5,81.875,2022,10,22.58
9.0,80.0,2022,10,1.5
9.0,80.625,2022,10,6.79
9.0,81.25,2022,10,15.6
9.0,81.875,2022,10,18.93
9.5,80.0,2022,10,1.08
9.5,80.625,2022,10,4.86
9.5,81.25,2022,10,11.49
9.5,81.875,2022,10,14.23
10.0,80.0,2022,10,0.97
10.0,80.625,2022,10,3.54
10.0,81.25,2022,10,7.71
10.0,81.875,2022,10,9.93
6.0,80.0,2022,11,0.8
6.0,80.625,2022,11,0.82
6.0,81.25,2022,11,1.02
6.0,81.875,2022,11,0.85
6.5,80.0,2022,11,0.82
6.5,80.625,2022,11,1.3
6.5,81.25,2022,11,1.77
6.5,81.875,2022,11,1.13
7.0,80.0,2022,11,0.44
7.0,80.625,2022,11,1.83
7.0,81.25,2022,11,2.67
7.0,81.875,2022,11,1.52
7.5,80.0,2022,11,0.25
7.5,80.625,2022,11,1.35
7.5,81.25,2022,11,1.94
7.5,81.875,2022,11,1.44
8.0,80.0,2022,11,0.13
8.0,80.625,2022,11,0.56
8.0,81.25,2022,11,1.27
8.0,81.875,2022,11,0.78
8.5,80.0,2022,11,0.23
8.5,80.625,2022,11,0.65
8.5,81.25,2022,11,1.19
8.5,81.875,2022,11,0.64
9.0,80.0,2022,11,0.57
9.0,80.625,2022,11,0.88
9.0,81.25,2022,11,1.23
9.0,81.875,2022,11,0.55
9.5,80.0,2022,11,0.93
9.5,80.625,2022,11,1.09
9.5,81.25,2022,11,1.25
9.5,81.875,2022,11,0.68
10.0,80.0,2022,11,0.84
10.0,80.625,2022,11,1.04
10.0,81.25,2022,11,1.19
10.0,81.875,2022,11,0.94
6.0,80.0,2022,12,1.87
6.0,80.625,2022,12,2.91
6.0,81.25,2022,12,3.2
6.0,81.875,2022,12,2.42
6.5,80.0,2022,12,2.11
6.5,80.625,2022,12,2.7
6.5,81.25,2022,12,3.08
6.5,81.875,2022,12,2.24
7.0,80.0,2022,12,1.25
7.0,80.625,2022,12,1.67
7.0,81.25,2022,12,2.51
7.0,81.875,2022,12,1.95
7.5,80.0,2022,12,0.33
7.5,80.625,2022,12,0.93
7.5,81.25,2022,12,1.37
7.5,81.875,2022,12,1.1
8.0,80.0,2022,12,0.03
8.0,80.625,2022,12,0.21
8.0,81.25,2022,12,0.55
8.0,81.875,2022,12,0.36
8.5,80.0,2022,12,0.04
8.5,80.625,2022,12,0.13
8.5,81.25,2022,12,0.38
8.5,81.875,2022,12,0.4
9.0,80.0,2022,12,0.26
9.0,80.625,2022,12,0.28
9.0,81.25,2022,12,0.31
9.0,81.875,2022,12,0.38
9.5,80.0,2022,12,0.62
9.5,80.625,2022,12,0.63
9.5,81.25,2022,12,0.44
9.5,81.875,2022,12,0.45
10.0,80.0,2022,12,0.56
10.0,80.625,2022,12,0.71
10.0,81.25,2022,12,0.71
10.0,81.875,2022,12,0.74
6.0,80.0,2022,13,3.57
6.0,80.625,2022,13,4.29
6.0,81.25,2022,13,4.15
6.0,81.875,2022,13,2.48
6.5,80.0,2022,13,4.44
6.5,80.625,2022,13,4.3
6.5,81.25,2022,13,4.18
6.5,81.875,2022,13,2.63
7.0,80.0,2022,13,2.46
7.0,80.625,2022,13,2.43
7.0,81.25,2022,13,3.15
7.0,81.875,2022,13,2.47
7.5,80.0,2022,13,0.23
7.5,80.625,2022,13,0.39
7.5,81.25,2022,13,1.27
7.5,81.875,2022,13,1.46
8.0,80.0,2022,13,0.01
8.0,80.625,2022,13,0.07
8.0,81.25,2022,13,0.28
8.0,81.875,2022,13,0.41
8.5,80.0,2022,13,0.0
8.5,80.625,2022,13,0.04
8.5,81.25,2022,13,0.16
8.5,81.875,2022,13,0.26
9.0,80.0,2022,13,0.01
9.0,80.625,2022,13,0.02
9.0,81.25,2022,13,0.07
9.0,81.875,2022,13,0.14
9.5,80.0,2022,13,0.03
9.5,80.625,2022,13,0.02
9.5,81.25,2022,13,0.04
9.5,81.875,2022,13,0.07
10.0,80.0,2022,13,0.08
10.0,80.625,2022,13,0.08
10.0,81.25,2022,13,0.07
10.0,81.875,2022,13,0.08
6.0,80.0,2022,14,1.02
6.0,80.625,2022,14,1.32
6.0,81.25,2022,14,1.46
6.0,81.875,2022,14,1.07
6.5,80.0,2022,14,1.17
6.5,80.625,2022,14,1.83
6.5,81.25,2022,14,1.85
6.5,81.875,2022,14,1.08
7.0,80.0,2022,14,0.62
7.0,80.625,2022,14,1.53
7.0,81.25,2022,14,1.74
7.0,81.875,2022,14,0.96
7.5,80.0,2022,14,0.07
7.5,80.625,2022,14,0.24
7.5,81.25,2022,14,0.64
7.5,81.875,2022,14,0.58
8.0,80.0,2022,14,0.0
8.0,80.625,2022,14,0.02
8.0,81.25,2022,14,0.09
8.0,81.875,2022,14,0.18
8.5,80.0,2022,14,0.0
8.5,80.625,2022,14,0.01
8.5,81.25,2022,14,0.05
8.5,81.875,2022,14,0.13
9.0,80.0,2022,14,0.0
9.0,80.625,2022,14,0.01
9.0,81.25,2022,14,0.05
9.0,81.875,2022,14,0.1
9.5,80.0,2022,14,0.02
9.5,80.625,2022,14,0.03
9.5,81.25,2022,14,0.06
9.5,81.875,2022,14,0.09
10.0,80.0,2022,14,0.09
10.0,80.625,2022,14,0.13
10.0,81.25,2022,14,0.14
10.0,81.875,2022,14,0.16
6.0,80.0,2022,15,1.11
6.0,80.625,2022,15,1.36
6.0,81.25,2022,15,1.21
6.0,81.875,2022,15,1.26
6.5,80.0,2022,15,1.07
6.5,80.625,2022,15,1.3
6.5,81.25,2022,15,1.05
6.5,81.875,2022,15,1.03
7.0,80.0,2022,15,0.76
7.0,80.625,2022,15,0.89
7.0,81.25,2022,15,0.94
7.0,81.875,2022,15,0.86
7.5,80.0,2022,15,0.13
7.5,80.625,2022,15,0.26
7.5,81.25,2022,15,0.56
7.5,81.875,2022,15,0.68
8.0,80.0,2022,15,0.01
8.0,80.625,2022,15,0.05
8.0,81.25,2022,15,0.21
8.0,81.875,2022,15,0.4
8.5,80.0,2022,15,0.0
8.5,80.625,2022,15,0.04
8.5,81.25,2022,15,0.17
8.5,81.875,2022,15,0.34
9.0,80.0,2022,15,0.0
9.0,80.625,2022,15,0.04
9.0,81.25,2022,15,0.14
9.0,81.875,2022,15,0.25
9.5,80.0,2022,15,0.03
9.5,80.625,2022,15,0.07
9.5,81.25,2022,15,0.12
9.5,81.875,2022,15,0.18
10.0,80.0,2022,15,0.13
10.0,80.625,2022,15,0.18
10.0,81.25,2022,15,0.18
10.0,81.875,2022,15,0.17
6.0,80.0,2022,16,4.78
6.0,80.625,2022,16,6.48
6.0,81.25,2022,16,7.9
6.0,81.875,2022,16,6.62
6.5,80.0,2022,16,5.82
6.5,80.625,2022,16,6.28
6.5,81.25,2022,16,7.17
6.5,81.875,2022,16,6.3
7.0,80.0,2022,16,6.26
7.0,80.625,2022,16,4.99
7.0,81.25,2022,16,6.79
7.0,81.875,2022,16,6.15
7.5,80.0,2022,16,1.33
7.5,80.625,2022,16,1.12
7.5,81.25,2022,16,5.67
7.5,81.875,2022,16,6.08
8.0,80.0,2022,16,0.1
8.0,80.625,2022,16,1.37
8.0,81.25,2022,16,5.65
8.0,81.875,2022,16,7.31
8.5,80.0,2022,16,0.05
8.5,80.625,2022,16,0.92
8.5,81.25,2022,16,3.83
8.5,81.875,2022,16,5.42
9.0,80.0,2022,16,0.08
9.0,80.625,2022,16,0.59
9.0,81.25,2022,16,2.49
9.0,81.875,2022,16,3.89
9.5,80.0,2022,16,0.34
9.5,80.625,2022,16,0.52
9.5,81.25,2022,16,1.52
9.5,81.875,2022,16,2.85
10.0,80.0,2022,16,1.02
10.0,80.625,2022,16,0.49
10.0,81.25,2022,16,0.88
10.0,81.875,2022,16,1.88
6.0,80.0,2022,17,6.67
6.0,80.625,2022,17,7.71
6.0,81.25,2022,17,3.78
6.0,81.875,2022,17,1.33
6.5,80.0,2022,17,5.61
6.5,80.625,2022,17,6.54
6.5,81.25,2022,17,4.41
6.5,81.875,2022,17,1.9
7.0,80.0,2022,17,3.28
7.0,80.625,2022,17,3.11
7.0,81.25,2022,17,4.9
7.0,81.875,2022,17,2.95
7.5,80.0,2022,17,0.65
7.5,80.625,2022,17,0.78
7.5,81.25,2022,17,5.25
7.5,81.875,2022,17,4.48
8.0,80.0,2022,17,0.26
8.0,80.625,2022,17,2.05
8.0,81.25,2022,17,7.94
8.0,81.875,2022,17,9.3
8.5,80.0,2022,17,1.13
8.5,80.625,2022,17,1.96
8.5,81.25,2022,17,4.96
8.5,81.875,2022,17,6.63
9.0,80.0,2022,17,10.46
9.0,80.625,2022,17,7.35
9.0,81.25,2022,17,3.55
9.0,81.875,2022,17,3.43
9.5,80.0,2022,17,19.81
9.5,80.625,2022,17,14.1
9.5,81.25,2022,17,3.78
9.5,81.875,2022,17,1.68
10.0,80.0,2022,17,11.0
10.0,80.625,2022,17,6.88
10.0,81.25,2022,17,2.17
10.0,81.875,2022,17,0.98
6.0,80.0,2022,18,3.5
6.0,80.625,2022,18,2.52
6.0,81.25,2022,18,3.13
6.0,81.875,2022,18,3.55
6.5,80.0,2022,18,3.63
6.5,80.625,2022,18,2.32
6.5,81.25,2022,18,3.61
6.5,81.875,2022,18,3.28
7.0,80.0,2022,18,1.31
7.0,80.625,2022,18,2.18
7.0,81.25,2022,18,5.17
7.0,81.875,2022,18,3.83
7.5,80.0,2022,18,0.22
7.5,80.625,2022,18,2.6
7.5,81.25,2022,18,5.31
7.5,81.875,2022,18,3.45
8.0,80.0,2022,18,0.14
8.0,80.625,2022,18,1.47
8.0,81.25,2022,18,4.84
8.0,81.875,2022,18,4.35
8.5,80.0,2022,18,0.46
8.5,80.625,2022,18,1.11
8.5,81.25,2022,18,2.69
8.5,81.875,2022,18,2.92
9.0,80.0,2022,18,3.59
9.0,80.625,2022,18,2.74
9.0,81.25,2022,18,1.75
9.0,81.875,2022,18,1.51
9.5,80.0,2022,18,8.09
9.5,80.625,2022,18,5.34
9.5,81.25,2022,18,1.79
9.5,81.875,2022,18,0.84
10.0,80.0,2022,18,4.36
10.0,80.625,2022,18,2.77
10.0,81.25,2022,18,1.22
10.0,81.875,2022,18,0.51
6.0,80.0,2022,19,1.42
6.0,80.625,2022,19,1.57
6.0,81.25,2022,19,2.78
6.0,81.875,2022,19,3.33
6.5,80.0,2022,19,0.68
6.5,80.625,2022,19,0.44
6.5,81.25,2022,19,2.16
6.5,81.875,2022,19,2.22
7.0,80.0,2022,19,0.13
7.0,80.625,2022,19,0.53
7.0,81.25,2022,19,2.64
7.0,81.875,2022,19,1.68
7.5,80.0,2022,19,0.02
7.5,80.625,2022,19,1.13
7.5,81.25,2022,19,2.01
7.5,81.875,2022,19,1.1
8.0,80.0,2022,19,0.02
8.0,80.625,2022,19,0.24
8.0,81.25,2022,19,0.65
8.0,81.875,2022,19,0.37
8.5,80.0,2022,19,0.02
8.5,80.625,2022,19,0.08
8.5,81.25,2022,19,0.18
8.5,81.875,2022,19,0.09
9.0,80.0,2022,19,0.0
9.0,80.625,2022,19,0.02
9.0,81.25,2022,19,0.04
9.0,81.875,2022,19,0.02
9.5,80.0,2022,19,0.01
9.5,80.625,2022,19,0.01
9.5,81.25,2022,19,0.0
9.5,81.875,2022,19,0.0
10.0,80.0,2022,19,0.05
10.0,80.625,2022,19,0.02
10.0,81.25,2022,19,0.0
10.0,81.875,2022,19,0.0
6.0,80.0,2022,20,0.38
6.0,80.625,2022,20,0.45
6.0,81.25,2022,20,0.31
6.0,81.875,2022,20,0.11
6.5,80.0,2022,20,0.06
6.5,80.625,2022,20,0.05
6.5,81.25,2022,20,0.11
6.5,81.875,2022,20,0.03
7.0,80.0,2022,20,0.0
7.0,80.625,2022,20,0.0
7.0,81.25,2022,20,0.03
7.0,81.875,2022,20,0.01
7.5,80.0,2022,20,0.0
7.5,80.625,2022,20,0.0
7.5,81.25,2022,20,0.01
7.5,81.875,2022,20,0.01
8.0,80.0,2022,20,0.0
8.0,80.625,2022,20,0.04
8.0,81.25,2022,20,0.12
8.0,81.875,2022,20,0.04
8.5,80.0,2022,20,0.0
8.5,80.625,2022,20,0.04
8.5,81.25,2022,20,0.14
8.5,81.875,2022,20,0.04
9.0,80.0,2022,20,0.0
9.0,80.625,2022,20,0.01
9.0,81.25,2022,20,0.05
9.0,81.875,2022,20,0.01
9.5,80.0,2022,20,0.0
9.5,80.625,2022,20,0.0
9.5,81.25,2022,20,0.01
9.5,81.875,2022,20,0.0
10.0,80.0,2022,20,0.0
10.0,80.625,2022,20,0.0
10.0,81.25,2022,20,0.0
10.0,81.875,2022,20,0.0
6.0,80.0,2022,21,0.06
6.0,80.625,2022,21,0.39
6.0,81.25,2022,21,0.57
6.0,81.875,2022,21,0.31
6.5,80.0,2022,21,0.0
6.5,80.625,2022,21,0.04
6.5,81.25,2022,21,0.13
6.5,81.875,2022,21,0.05
7.0,80.0,2022,21,0.0
7.0,80.625,2022,21,0.0
7.0,81.25,2022,21,0.01
7.0,81.875,2022,21,0.01
7.5,80.0,2022,21,0.0
7.5,80.625,2022,21,0.0
7.5,81.25,2022,21,0.0
7.5,81.875,2022,21,0.0
8.0,80.0,2022,21,0.0
8.0,80.625,2022,21,0.0
8.0,81.25,2022,21,0.0
8.0,81.875,2022,21,0.0
8.5,80.0,2022,21,0.0
8.5,80.625,2022,21,0.0
8.5,81.25,2022,21,0.0
8.5,81.875,2022,21,0.0
9.0,80.0,2022,21,0.0
9.0,80.625,2022,21,0.0
9.0,81.25,2022,21,0.0
9.0,81.875,2022,21,0.0
9.5,80.0,2022,21,0.0
9.5,80.625,2022,21,0.0
9.5,81.25,2022,21,0.0
9.5,81.875,2022,21,0.0
10.0,80.0,2022,21,0.0
10.0,80.625,2022,21,0.0
10.0,81.25,2022,21,0.0
10.0,81.875,2022,21,0.0
6.0,80.0,2022,22,0.0
6.0,80.625,2022,22,0.01
6.0,81.25,2022,22,0.01
6.0,81.875,2022,22,0.0
6.5,80.0,2022,22,0.0
6.5,80.625,2022,22,0.0
6.5,81.25,2022,22,0.01
6.5,81.875,2022,22,0.0
7.0,80.0,2022,22,0.0
7.0,80.625,2022,22,0.0
7.0,81.25,2022,22,0.0
7.0,81.875,2022,22,0.0
7.5,80.0,2022,22,0.0
7.5,80.625,2022,22,0.0
7.5,81.25,2022,22,0.0
7.5,81.875,2022,22,0.0
8.0,80.0,2022,22,0.0
8.0,80.625,2022,22,0.0
8.0,81.25,2022,22,0.0
8.0,81.875,2022,22,0.0
8.5,80.0,2022,22,0.0
8.5,80.625,2022,22,0.0
8.5,81.25,2022,22,0.0
8.5,81.875,2022,22,0.0
9.0,80.0,2022,22,0.0
9.0,80.625,2022,22,0.0
9.0,81.25,2022,22,0.0
9.0,81.875,2022,22,0.0
9.5,80.0,2022,22,0.0
9.5,80.625,2022,22,0.0
9.5,81.25,2022,22,0.0
9.5,81.875,2022,22,0.0
10.0,80.0,2022,22,0.0
10.0,80.625,2022,22,0.0
10.0,81.25,2022,22,0.0
10.0,81.875,2022,22,0.0
6.0,80.0,2022,23,0.02
6.0,80.625,2022,23,0.0
6.0,81.25,2022,23,0.0
6.0,81.875,2022,23,0.0
6.5,80.0,2022,23,0.01
